epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.6895245245335768,0.6344123803827751,8.41796579938471,0.7579494237457445,0.6930921052631579,7.066815238877346
1,0.7552255983379763,0.6923818779904306,7.083168825735315,0.758477656776464,0.6946193609022556,7.0316488791677285
2,0.7565131150715295,0.6936154306220096,7.054765227508317,0.7641907383335595,0.6948543233082707,7.026238669981634
3,0.7602205403759912,0.6974581339712919,6.966283715455726,0.7674559538786306,0.706109022556391,6.767089649967681
4,0.7634649926859618,0.6997607655502392,6.9132636654319946,0.7682783938642819,0.7031954887218045,6.83417624387526
5,0.7571797527922608,0.6938546650717703,7.049256650882475,0.7571411959415029,0.693984962406015,7.046256443970186
6,0.7557882841398738,0.694355562200957,7.0377230685721175,0.7656003320410896,0.7009633458646617,6.885573231143162
7,0.7613259840515925,0.6986244019138756,6.939429404404745,0.7685869808784267,0.7043937969924812,6.806584177026175
8,0.7617875523484773,0.698751495215311,6.936502973072266,0.7684579303393528,0.7020676691729323,6.860145247968516
9,0.7643752388947327,0.7005756578947369,6.894500076300219,0.7697677913781478,0.7051926691729323,6.788189465793452
10,0.7645755352231258,0.7013755980861244,6.876080773207559,0.7703558076826874,0.700187969924812,6.903426921457276
11,0.7656677733799008,0.7012933612440191,6.877974346422693,0.7708391411322099,0.7019501879699248,6.862850352561564
12,0.7657807358287666,0.7030651913875599,6.837176450787549,0.7711218937404365,0.7078007518796993,6.728136143827797
13,0.7661045981125485,0.7022577751196172,6.855767896899766,0.7704324947050678,0.706296992481203,6.762761482618805
14,0.7650945676044397,0.7012933612440191,6.877974346422693,0.7714326951953434,0.706156015037594,6.7660076081304625
15,0.7663516906578961,0.7028483851674641,6.842168598354719,0.7716748997917511,0.7065554511278196,6.756810252514101
16,0.7667725172985494,0.7029007177033493,6.840963597217815,0.7706935800320628,0.7070253759398496,6.745989834141911
17,0.7649400385824967,0.7026091507177034,6.847677174980561,0.771437486339496,0.7044172932330827,6.806043156107566
18,0.7663775482633948,0.7036333732057416,6.824093581301174,0.7715827735337532,0.7073308270676691,6.738956562199987
19,0.7664467176144099,0.7041641746411483,6.811871426912586,0.7715130832606135,0.7055686090225564,6.779533131095699
20,0.7675512309558212,0.7036931818181819,6.822716437144713,0.7720787000274498,0.7075892857142857,6.733005332095282
21,0.7688117111922459,0.705285586124402,6.786049973978951,0.7724873488391811,0.7052866541353383,6.786025382119014
22,0.7687753548771497,0.7054575358851675,6.782090684529127,0.7723191639961063,0.7083646616541354,6.715151641781169
23,0.7686863758105532,0.7047996411483254,6.797239270250192,0.7723306039848412,0.7085996240601504,6.709741432595074
24,0.7681269736780886,0.7045379784688995,6.8032642759347075,0.772184691666658,0.7065084586466165,6.757892294351319
25,0.7665116100151237,0.7038950358851674,6.818068575616659,0.772237124764283,0.7059445488721805,6.770876796397948
26,0.7684418953444051,0.704358552631579,6.80739570840409,0.7721367978964805,0.70890507518797,6.70270816065315
27,0.7670368062765378,0.7038651315789474,6.818757147694889,0.7719260549257825,0.7051691729323308,6.788730486712061
28,0.7684528676097818,0.7045005980861244,6.804124991032495,0.7723320441996808,0.7050516917293234,6.791435591305109
29,0.7683966370306923,0.7044632177033493,6.804985706130283,0.7718308295551771,0.7058975563909774,6.771958838235166
30,0.7678577657724307,0.7043211722488039,6.808256423501877,0.7721519334058089,0.7081062030075188,6.721102871885873
31,0.7686405865551323,0.7053902511961723,6.783639971705145,0.77297169507782,0.7072838345864662,6.740038604037206
32,0.7694156505896634,0.7058089114832536,6.7739999626099205,0.77307345111587,0.7098919172932331,6.679985282071551
33,0.7674428722814931,0.704059509569378,6.8142814291863925,0.7703521905786994,0.7066259398496241,6.7551871897582725
34,0.767546495922595,0.704081937799043,6.813765000127719,0.7730809294093364,0.709375,6.69188774228096
35,0.7699899916780046,0.7063397129186603,6.761777808221333,0.7731569117867261,0.7077772556390978,6.728677164746406
36,0.7697893909498994,0.7060556220095694,6.768319242964521,0.7733419506776957,0.7087171052631579,6.707036328002026
37,0.7703761373910432,0.7071471291866028,6.743186362109116,0.7728433480792778,0.7084351503759398,6.71352857902534
38,0.7692020740417425,0.7053453947368421,6.78467282982249,0.7735645025265123,0.7045817669172932,6.802256009677299
39,0.7704035951236446,0.7064817583732057,6.758507090849739,0.7729739183542562,0.7083646616541354,6.715151641781169
40,0.769613975891112,0.7060331937799043,6.768835672023194,0.7731338959607709,0.7041823308270677,6.81145336529366
41,0.7687197562987009,0.7050912081339713,6.7905256924874475,0.7729353274441977,0.7065554511278196,6.756810252514101
42,0.7701629301401995,0.7065191387559808,6.757646375751952,0.7727979316111597,0.7087875939849624,6.7054132652461975
43,0.769928798770059,0.7068107057416267,6.750932797989207,0.773562585185284,0.7105028195488722,6.665918738187704
44,0.7691688288355247,0.7059958133971291,6.769696387120981,0.7689803318253223,0.7031954887218045,6.83417624387526
45,0.7654661209735258,0.7024372009569378,6.851636464430385,0.7728084074069842,0.7097979323308271,6.682149365745989
46,0.7691344216398226,0.7054351076555024,6.782607113587799,0.7732496123635252,0.7063204887218045,6.7622204617001955
47,0.770517095644119,0.7069527511961723,6.747662080617612,0.7729373309332462,0.709656954887218,6.685395491257646
48,0.7707915915651876,0.706863038277512,6.749727796852303,0.7745153071820535,0.7088110902255639,6.704872244327588
49,0.7722137549507377,0.7078648325358852,6.726660632231589,0.7750156084387719,0.7115131578947368,6.642654838687495
