0.53592265,0.6407437,0.44506243,0.29476723,0.33215433,0.4448372,0.3232379,0.15805371,0.080964856,0.03729188,-0.026576053,0.08405451,0.16921869,0.2453459,0.2637233,0.32530272,0.37856734,0.44385785,0.5039158,0.32644552,0.37726244,0.4597606,0.5898657,0.62437403,0.7058946,0.7576059,0.50968486,0.58806175,0.36345467,0.26125294,0.11017509,0.29108256,0.1510914,0.067416355,0.16118832,0.30277437,0.16026965,0.21763949,0.306454,0.19448775,0.03611032,0.1559749,0.057156287,0.17248715,0.029349077,0.1683593,0.22912578,0.13089849,-0.022158153,-0.082094826,0.073867664,-0.032852143,-0.10165788,-0.17803653,-0.19145504,-0.23377815,-0.26136333,-0.2947677,-0.32115042,-0.3518016,-0.21145773,-0.14552575,-0.07535506,-0.22964528,-0.29605168,-0.3600138,-0.37325227,-0.41518402,-0.27120543,-0.21558678,-0.31863603,-0.4001937,-0.44626856,-0.2948591,-0.24342266,-0.17994735,-0.3380602,-0.23921666,-0.2049272,-0.11227141,-0.115813926,-0.23837835,-0.16920952,-0.3011537,-0.15875287,-0.32954136,-0.33560735,-0.4293943,-0.42862952,-0.29352334,-0.22249985,-0.15701559,-0.13302997,-0.26702327,-0.34395456,-0.40508544,-0.42362586,-0.4572481,-0.47664297,-0.31998935,-0.44324479,-0.28438723,-0.4445297,-0.26636514,-0.2549974,-0.33226076,-0.42552608,-0.46301964,-0.30959722,-0.43886152,-0.45068115,-0.3457327,-0.26353532,-0.20463368,-0.35762107,-0.41249442,-0.47197163,-0.48327,-0.5158582,-0.35723484,-0.4890941,-0.48836952,-0.5520966,-0.54739976,-0.5743059,-0.58233243,-0.5981706,-0.6069956,-0.44594085,-0.39664793,-0.5016075,-0.39705,-0.5414432,-0.53046423,-0.6063669,-0.6024076,-0.63496137,-0.46989954,-0.43223128,-0.5362355,-0.5875497,-0.6280136,-0.6407827,-0.6621246,-0.4991898,-0.45965597,-0.5661157,-0.6118907,-0.65193987,-0.66255516,-0.5067788,-0.46623647,-0.5758933,-0.46082807,-0.61518353,-0.43739825,-0.6272744,-0.43315464,-0.6332612,-0.5910692,-0.6784673,-0.49298018,-0.6551958,-0.6269586,-0.693018,-0.6819701,-0.7042381,-0.70420057,-0.7119219,-0.71273035,-0.7152575,-0.7157209,-0.71652174,-0.71666276,-0.71694887,-0.7169814,-0.71712565,-0.7172662,-0.7171423,-0.7171049,-0.7170334,-0.71711665,-0.7172683,-0.71724117,-0.7171372,-0.717026,-0.7168406,-0.7167519,-0.7165876,-0.7165769,-0.60150963,-0.49823543,-0.47722453,-0.4387292,-0.43093896,-0.41449136,-0.4071768,-0.39838678,-0.39344198,-0.38838476
0.53592265,0.6407437,0.44279516,0.4549412,0.5563899,0.4193589,0.23597848,0.15876004,0.112111166,0.045808993,-0.014484139,0.095229484,0.18552575,0.2564777,0.27760056,0.33846897,0.3924595,0.4573212,0.51795334,0.58645976,0.6512544,0.716905,0.7773591,0.8338872,0.88433397,0.9285904,0.62885916,0.7216294,0.754846,0.5656481,0.33981752,0.44681892,0.30661678,0.4295562,0.2512169,0.16570145,0.2529467,0.40029973,0.24546787,0.09802447,0.00971743,0.179951,0.28870285,0.38996977,0.44052178,0.5246834,0.594411,0.672969,0.7410496,0.49361175,0.5810465,0.63852364,0.4657771,0.52117425,0.6055329,0.43258715,0.4944039,0.3061822,0.20672415,0.2982053,0.44300625,0.5443387,0.34015143,0.4179605,0.49841997,0.35376936,0.16758099,0.07071479,0.2367189,0.35448328,0.2138466,0.2698589,0.13533916,0.27575946,0.11560789,0.049841173,-0.053791262,-0.072151124,0.068359554,0.18134807,0.26962683,0.31997484,0.39363894,0.22414863,0.082652956,-0.009184609,-0.044986464,0.09982312,-0.0058656204,-0.075551495,-0.1514885,-0.1672951,-0.026259301,0.06918346,-0.04416403,-0.15416926,-0.20832899,-0.0514427,0.031911857,-0.079041444,-0.18879698,-0.073376976,0.03146054,0.10655556,0.13391533,0.19437674,0.2496613,0.09599928,0.15750815,0.01852921,-0.04368759,-0.14547163,0.023996755,0.10883954,0.20507848,0.23826966,0.0894022,0.15553552,0.23557904,0.3533241,0.14461964,0.021229576,-0.08287889,-0.114923075,0.029573552,-0.08336041,-0.14310181,-0.21782622,-0.23126262,-0.26771867,-0.29069954,-0.14228171,-0.05690363,0.021701142,-0.13218787,-0.21207374,-0.27587074,-0.11307831,-0.23498847,-0.10282742,-0.25169727,-0.095090166,-0.06798073,0.043377034,0.0521243,0.12069525,0.16053773,0.22445382,0.05030721,0.12789798,-0.033617742,0.118145764,-0.068474546,0.09505617,0.12598222,0.25789025,0.27474558,0.35638267,0.39832368,0.4594499,0.21508786,0.06628165,0.1582621,0.2733759,0.10190871,0.18831736,0.0063994057,-0.052247517,-0.16666591,0.016789693,-0.124341026,-0.16946852,-0.25339302,-0.26238912,-0.299897,-0.31889996,-0.34327632,-0.36004323,-0.37926856,-0.39600947,-0.41347492,-0.26036692,-0.37483165,-0.22969386,-0.3810728,-0.37459186,-0.4548802,-0.4500872,-0.32158393,-0.43711418,-0.28266615,-0.2606339,-0.22835839,-0.21924496,-0.22527164,-0.22653285,-0.22703251,-0.23031579,-0.23387817,-0.23768106
0.53592265,0.6407435,0.440613,0.2948463,0.1641559,0.25213864,0.3549771,0.25053635,0.08785014,0.015355842,-0.024811104,0.081367955,0.1641582,0.05006457,-0.08435345,0.01057936,0.11948016,0.00034656934,0.031036058,0.10693085,0.018235106,-0.117073625,-0.17526408,-0.03057475,0.053084284,-0.06254493,-0.17679662,-0.06755811,-0.15748249,-0.047758684,-0.19078943,-0.21635136,-0.3063703,-0.14273283,-0.27069837,-0.1347188,-0.29028112,-0.1318318,-0.29565358,-0.29825345,-0.38847676,-0.2145789,-0.16223498,-0.08089327,-0.24384594,-0.14801964,-0.28464934,-0.13198857,-0.29845932,-0.13793842,-0.3081448,-0.14143068,-0.31526458,-0.31302464,-0.40576583,-0.40169626,-0.44371742,-0.28357047,-0.41074353,-0.4188187,-0.48521805,-0.31215268,-0.26105726,-0.36092618,-0.28009188,-0.22930586,-0.321824,-0.24960722,-0.20144726,-0.11692768,-0.2831468,-0.18845734,-0.14892839,-0.23915824,-0.34631813,-0.3952495,-0.42043316,-0.4496143,-0.29825535,-0.23437634,-0.3411169,-0.2544586,-0.20333385,-0.11513075,-0.102983035,-0.23493856,-0.32098797,-0.20884734,-0.12794621,-0.2532895,-0.17317438,-0.12181614,-0.027216066,-0.012068082,0.043016333,-0.1293909,-0.036324706,-0.20803171,-0.045122676,-0.029966686,-0.13386981,-0.07254801,-0.00777332,0.084393926,0.10818958,0.1620012,-0.043347493,0.060104117,0.088385016,0.19877324,-0.044943385,-0.14302583,-0.055250384,0.04452665,-0.11649433,-0.22452989,-0.110462844,-0.23800239,-0.09049056,-0.053385355,0.055668432,-0.14595771,-0.02871911,-0.21210882,-0.0346444,-0.2368568,-0.24969319,-0.1618349,-0.26747617,-0.12914532,-0.083591424,0.019027587,0.04232399,0.10643508,-0.08532222,-0.18671754,-0.2847341,-0.11451778,-0.047713444,0.043045115,-0.14973703,-0.034945153,0.0054510306,0.11784721,0.13229097,-0.048060592,-0.16999415,-0.2662863,-0.3048597,-0.15295088,-0.073539995,0.011118353,0.046463482,-0.11868938,-0.22167264,-0.30493885,-0.13668707,-0.06619256,-0.19239105,-0.29153872,-0.35159606,-0.18380906,-0.3179977,-0.3423363,-0.23117208,-0.33455545,-0.1891866,-0.14898057,-0.04924307,-0.029300973,-0.17034553,-0.26755902,-0.15058297,-0.06407857,-0.19670302,-0.29294068,-0.35557273,-0.3777116,-0.4100017,-0.4302578,-0.44897372,-0.46263376,-0.29921478,-0.23016483,-0.33544165,-0.4046292,-0.44585973,-0.45623398,-0.30513328,-0.42583627,-0.10547275,-0.1308932,-0.08643636,-0.12171519,-0.09917101,-0.107461885,-0.09995906,-0.10506725,-0.10185219,-0.10426009
0.53592265,0.6407437,0.44390613,0.2952752,0.33026153,0.4427563,0.32285345,0.15792476,0.24607582,0.17833012,0.068466164,0.13591543,0.25906375,0.13318798,-0.010780426,0.0795255,0.2008678,0.073069364,-0.06242085,-0.12965953,-0.15770878,-0.032893077,0.04912961,0.12511452,-0.030840568,-0.12805672,-0.19770837,-0.04266913,0.032051153,-0.077872336,-0.032349724,-0.14224905,-0.18494985,-0.27076092,-0.28519925,-0.15511367,-0.07578827,-0.0076774377,-0.16208887,-0.24216384,-0.30806375,-0.14760172,-0.2741894,-0.30542392,-0.37932613,-0.20857775,-0.14739701,-0.25022158,-0.34065366,-0.38461524,-0.2294794,-0.16446951,-0.27423114,-0.20127784,-0.14402348,-0.053249374,-0.22055683,-0.2908444,-0.36081582,-0.37509787,-0.4158107,-0.43685025,-0.4619043,-0.47877902,-0.4973644,-0.34102532,-0.46467447,-0.4679252,-0.36374217,-0.46459925,-0.48112327,-0.37480256,-0.48235005,-0.49553102,-0.5578359,-0.55924827,-0.58839273,-0.60072666,-0.6206223,-0.63348866,-0.6483324,-0.65977955,-0.4983658,-0.6381273,-0.619612,-0.5077331,-0.62735116,-0.46210945,-0.63789797,-0.44592124,-0.63886505,-0.4386862,-0.45778775,-0.53438926,-0.6081091,-0.6424998,-0.6634749,-0.6821742,-0.6946219,-0.70306456,-0.5328188,-0.6734804,-0.4840238,-0.6635518,-0.46165454,-0.6543843,-0.60974777,-0.68946624,-0.6747829,-0.5264054,-0.6619249,-0.48097932,-0.6588373,-0.45960718,-0.6521724,-0.44892284,-0.6473557,-0.44387376,-0.6446591,-0.5997304,-0.511799,-0.6243266,-0.62895465,-0.68250936,-0.6809281,-0.70018613,-0.5284715,-0.6720779,-0.64594513,-0.70111203,-0.51750034,-0.6694467,-0.6405611,-0.52577895,-0.64619464,-0.63863516,-0.69149363,-0.6861267,-0.7042829,-0.70545983,-0.7116586,-0.71284884,-0.7151843,-0.53942627,-0.49534205,-0.6001931,-0.47762686,-0.45393676,-0.5513107,-0.45106396,-0.42818883,-0.5294152,-0.5926592,-0.6385459,-0.65668607,-0.6797207,-0.69184583,-0.5269437,-0.66862166,-0.4818198,-0.660922,-0.46053445,-0.6526804,-0.6086818,-0.68848497,-0.6740711,-0.7014607,-0.70087624,-0.5346878,-0.6730501,-0.48512602,-0.6630311,-0.62244713,-0.6937361,-0.679887,-0.70388085,-0.70304435,-0.71111196,-0.53634334,-0.6768693,-0.649388,-0.7027056,-0.5179641,-0.669757,-0.64059424,-0.69929934,-0.6872833,-0.5302773,-0.6666511,-0.64597905,-0.44605398,-0.43434566,-0.40193573,-0.4138592,-0.39465427,-0.39450866,-0.3867444,-0.38561815,-0.3815409,-0.38011527
0.53592265,0.63975775,0.42977792,0.2933601,0.32105312,0.2549482,0.28947443,0.19829988,0.118903376,0.018978508,-0.00959585,-0.07774714,0.026385415,-0.06925511,-0.1277034,-0.20829654,-0.21839845,-0.13445354,-0.07111531,-0.030255288,-0.13672154,-0.2023703,-0.253295,-0.15441501,-0.10886718,-0.060574606,-0.17306665,-0.23722802,-0.16945076,-0.23188587,-0.27784893,-0.21428433,-0.27735206,-0.18971872,-0.16296646,-0.2241225,-0.3137266,-0.3507826,-0.3695393,-0.39777383,-0.41942054,-0.3036347,-0.2486461,-0.18878862,-0.17937025,-0.1441272,-0.12002079,-0.08830756,-0.062785074,-0.17063443,-0.24691558,-0.17518243,-0.24653894,-0.16134447,-0.2795156,-0.29647428,-0.23216325,-0.2979574,-0.20340303,-0.3191351,-0.19623846,-0.17235374,-0.2401453,-0.3350767,-0.37136298,-0.39391807,-0.41708037,-0.2857254,-0.22567812,-0.31132978,-0.37892693,-0.27682748,-0.3628477,-0.3863411,-0.29980046,-0.22369125,-0.31647792,-0.38082004,-0.28527713,-0.3630975,-0.3864258,-0.3122091,-0.383879,-0.40936947,-0.46178007,-0.46521583,-0.4898428,-0.5041433,-0.37124234,-0.47428942,-0.47861826,-0.3861714,-0.47509387,-0.48863482,-0.53913873,-0.53787255,-0.55921835,-0.5709506,-0.5882858,-0.602862,-0.61358094,-0.6266633,-0.6365361,-0.6479975,-0.6534129,-0.6603272,-0.66561955,-0.5260376,-0.48928088,-0.56850344,-0.60556793,-0.5014932,-0.6061311,-0.46834785,-0.6157872,-0.45839053,-0.61724603,-0.58333117,-0.51327765,-0.45479476,-0.56254923,-0.59674954,-0.64089453,-0.6491356,-0.51674837,-0.63897467,-0.6228782,-0.52525043,-0.62800694,-0.62370914,-0.67120683,-0.51535416,-0.6483565,-0.623484,-0.52535033,-0.47338927,-0.5740498,-0.61102533,-0.6452324,-0.6559398,-0.6733676,-0.6833608,-0.6892265,-0.536673,-0.65697896,-0.63180786,-0.68144447,-0.52251315,-0.6483909,-0.6232037,-0.6768163,-0.66482043,-0.6803531,-0.68091005,-0.6900468,-0.6926931,-0.69602674,-0.69927055,-0.5403079,-0.6633245,-0.49296397,-0.651268,-0.6146401,-0.68024564,-0.51097465,-0.65209746,-0.62634885,-0.6827632,-0.6712395,-0.68973404,-0.6910968,-0.5392321,-0.66416967,-0.6412226,-0.5296858,-0.641356,-0.6340642,-0.68306196,-0.5145984,-0.65698403,-0.63263,-0.5242599,-0.4667505,-0.58080053,-0.6157152,-0.65722543,-0.66442156,-0.5180716,-0.6494878,-0.6322036,-0.57096756,-0.47063893,-0.46505493,-0.42842433,-0.4272036,-0.41195107,-0.4073993,-0.3995541,-0.3960388,-0.39166415
0.53592265,0.6407437,0.44507456,0.45721626,0.5612867,0.4202731,0.23700702,0.15882772,0.11214157,0.045252122,-0.015127027,0.09655759,0.18673143,0.2584052,0.09490319,-0.022901421,0.06656874,0.18776202,0.2564112,0.29060614,0.35220957,0.19485494,0.24703471,0.3296715,0.2142865,0.04836422,-0.028327797,0.12572129,0.22992682,0.10077684,0.14781395,0.02916456,-0.034087274,0.057380397,0.18068111,0.04951775,-0.07373518,0.035974607,-0.051706597,-0.12416484,-0.20153493,-0.040209547,0.04464749,-0.06895809,-0.18394418,-0.06684014,0.037067115,0.113882415,-0.051099267,0.0243162,0.092829295,0.20488283,0.015069054,-0.08679416,-0.1753684,-0.19971436,-0.25059488,-0.2801848,-0.3135359,-0.3379187,-0.18744977,-0.30009288,-0.32703304,-0.39329463,-0.39474562,-0.42720464,-0.44415116,-0.46844915,-0.3166738,-0.44171637,-0.44988698,-0.35436484,-0.275215,-0.22276439,-0.37291762,-0.42652953,-0.48637384,-0.33145192,-0.4716549,-0.3177067,-0.49078327,-0.47034824,-0.38978416,-0.3101686,-0.43655586,-0.4929695,-0.38183945,-0.3177588,-0.2638936,-0.4225968,-0.46829563,-0.36606845,-0.2991814,-0.24884728,-0.40758783,-0.4569952,-0.5208036,-0.5334941,-0.5690608,-0.4129882,-0.5519717,-0.5443051,-0.4384245,-0.55058897,-0.5578061,-0.61626244,-0.61557007,-0.46618253,-0.4175199,-0.35722813,-0.5131644,-0.39033616,-0.37381437,-0.462919,-0.54139537,-0.58452374,-0.6058117,-0.6302067,-0.4727251,-0.43021637,-0.53796434,-0.42868075,-0.40136933,-0.49770194,-0.563668,-0.607338,-0.62448573,-0.6472807,-0.48520625,-0.6267673,-0.60840315,-0.6672485,-0.4848293,-0.45119843,-0.5530409,-0.6023478,-0.47112894,-0.6033345,-0.5970142,-0.6597708,-0.65445,-0.5023492,-0.45449144,-0.39482915,-0.38334444,-0.5132344,-0.40527833,-0.38690555,-0.4826981,-0.40130383,-0.5503588,-0.5473753,-0.6279535,-0.6273424,-0.66041964,-0.6665076,-0.50506413,-0.45913488,-0.3956009,-0.5514396,-0.4211468,-0.5857499,-0.40509892,-0.5990464,-0.56491464,-0.47909805,-0.41020674,-0.36882582,-0.35431856,-0.3286005,-0.4694119,-0.5206466,-0.41929686,-0.54676306,-0.39734113,-0.57934654,-0.55577564,-0.6395825,-0.63102025,-0.66298586,-0.66590536,-0.6784672,-0.68178993,-0.6870316,-0.6893945,-0.6921648,-0.5178799,-0.6563922,-0.63182515,-0.6854978,-0.54918426,-0.46544224,-0.44365358,-0.41223738,-0.40609992,-0.39284104,-0.3868332,-0.3798946,-0.37617213,-0.37240615
0.53592265,0.6407437,0.44419992,0.29514927,0.33096215,0.2512997,0.13516632,0.043413013,0.17644376,0.07334766,-0.014902739,0.04387252,-0.022574207,-0.11254672,-0.0352916,-0.11718095,-0.021205733,-0.16036397,-0.19254583,-0.28527874,-0.12863743,-0.07335192,-0.17264885,-0.2815121,-0.32950288,-0.18655387,-0.12342176,-0.23429951,-0.32796988,-0.3772664,-0.22829822,-0.35252082,-0.37717998,-0.4494955,-0.28330472,-0.41762996,-0.4262867,-0.33515227,-0.43039095,-0.29627264,-0.45289242,-0.28768054,-0.46135527,-0.2860322,-0.46881858,-0.2882949,-0.2971722,-0.3649974,-0.30721024,-0.42953944,-0.4426084,-0.3510427,-0.45857608,-0.48030505,-0.5447192,-0.54919034,-0.4068545,-0.5357698,-0.37576675,-0.5446488,-0.5203591,-0.43026108,-0.5354311,-0.5496672,-0.60675955,-0.608702,-0.4605692,-0.5945056,-0.585301,-0.4747486,-0.4120397,-0.36159012,-0.349208,-0.48123425,-0.378496,-0.5335116,-0.5254547,-0.61123884,-0.4397819,-0.59727836,-0.5801806,-0.47973084,-0.41419798,-0.53680754,-0.5810519,-0.6281963,-0.63773936,-0.4869644,-0.4437781,-0.5538901,-0.59975237,-0.47214228,-0.6033998,-0.4355642,-0.616231,-0.5836613,-0.6620096,-0.65074,-0.6797991,-0.5073587,-0.65223575,-0.4657334,-0.64558184,-0.6064111,-0.6806576,-0.6672163,-0.69335866,-0.6934589,-0.5283786,-0.48326725,-0.42056984,-0.41043368,-0.37702048,-0.35879505,-0.33503988,-0.4780212,-0.52977115,-0.59789145,-0.6167574,-0.6543857,-0.670539,-0.6875987,-0.69577193,-0.70332164,-0.7074172,-0.5355801,-0.4922713,-0.4274022,-0.58269864,-0.6028131,-0.6602034,-0.6649374,-0.6898041,-0.69632053,-0.705933,-0.5340598,-0.67465925,-0.648287,-0.702131,-0.69098485,-0.7081041,-0.5323123,-0.49184588,-0.5966928,-0.63557345,-0.6728335,-0.5082259,-0.65578413,-0.6346867,-0.69454473,-0.6850364,-0.7050549,-0.53036016,-0.4911841,-0.5951047,-0.63444686,-0.67177504,-0.6799097,-0.6962687,-0.527818,-0.4874922,-0.59315544,-0.6328056,-0.6706526,-0.50695604,-0.65476084,-0.4714307,-0.6539789,-0.45481592,-0.64881825,-0.44619772,-0.46504793,-0.54072124,-0.6125146,-0.6462424,-0.494895,-0.4593209,-0.40167108,-0.5627011,-0.5876633,-0.6488315,-0.65551484,-0.683555,-0.6914487,-0.7022966,-0.7060585,-0.7097888,-0.711522,-0.5372807,-0.67652905,-0.53634185,-0.4868706,-0.4537822,-0.42957032,-0.4204908,-0.4094429,-0.4021924,-0.39562243,-0.39111,-0.38712817
0.53592265,0.6407436,0.43992478,0.29497477,0.32636395,0.25166607,0.2994731,0.19541913,0.1105603,0.0033849156,0.13875479,0.2182754,0.3010248,0.3157515,0.3831876,0.43422323,0.5021619,0.5618493,0.6305842,0.42765275,0.48306504,0.3081561,0.44393647,0.4951557,0.36814836,0.17212948,0.28821045,0.41271514,0.26779008,0.10638383,0.018686729,-0.021111509,-0.073375754,-0.11375855,0.029889178,-0.06845896,-0.12915504,-0.20275918,-0.21468976,-0.08193436,-0.18238747,-0.06910567,-0.024722172,-0.10370919,-0.22187498,-0.10709312,-0.20106083,-0.08452988,-0.23089711,-0.24852495,-0.17145026,-0.06831863,-0.19228145,-0.28077015,-0.33800405,-0.35335615,-0.39068878,-0.4155719,-0.27364647,-0.2091018,-0.3149935,-0.23999365,-0.3637643,-0.3739928,-0.45323974,-0.4559561,-0.32433435,-0.44291484,-0.29987693,-0.45887777,-0.44623768,-0.36210105,-0.458444,-0.4834805,-0.5425207,-0.54773116,-0.57610494,-0.4217065,-0.37901634,-0.31410947,-0.4712472,-0.50552934,-0.5674437,-0.4082141,-0.5561483,-0.39083207,-0.5707433,-0.5411077,-0.62551445,-0.6154567,-0.4782021,-0.42850733,-0.37409022,-0.528311,-0.5586302,-0.6180776,-0.45707256,-0.60840964,-0.59423244,-0.4906242,-0.6071205,-0.6084043,-0.49359414,-0.4376833,-0.3864281,-0.37719822,-0.34905082,-0.48865086,-0.38521606,-0.3729346,-0.30034947,-0.31652433,-0.44198048,-0.50850236,-0.4061678,-0.53592724,-0.54933125,-0.62310874,-0.45626405,-0.6099274,-0.5929696,-0.6599644,-0.4811873,-0.45079827,-0.5514846,-0.60208136,-0.63962626,-0.4796347,-0.62428045,-0.44714957,-0.6262986,-0.5907668,-0.6663786,-0.6537698,-0.6810182,-0.50885856,-0.47041732,-0.4042583,-0.5608859,-0.5832474,-0.4739623,-0.419479,-0.540901,-0.43318355,-0.58841646,-0.4156851,-0.42645293,-0.5086252,-0.4275503,-0.57087266,-0.56706953,-0.64256155,-0.6411509,-0.67149144,-0.67683214,-0.6888714,-0.5190579,-0.47655603,-0.5810446,-0.46341634,-0.6143074,-0.5950854,-0.66601783,-0.65891975,-0.685011,-0.6875899,-0.6971425,-0.69943017,-0.70342976,-0.5311328,-0.48764026,-0.59151256,-0.6296492,-0.4986494,-0.6303237,-0.6205676,-0.68070936,-0.67492807,-0.6964044,-0.69827765,-0.70614624,-0.5341091,-0.6738001,-0.64736104,-0.7000239,-0.51740587,-0.66699487,-0.6386539,-0.69618964,-0.6844173,-0.45103,-0.45068347,-0.41026455,-0.42266402,-0.40067226,-0.4004408,-0.39144677,-0.39000294,-0.38533956,-0.3836559
0.53592265,0.6407437,0.4457817,0.2943831,0.33343267,0.25024468,0.13466807,0.041985046,0.17797625,0.07190125,-0.01581395,0.04400201,0.16608892,0.035476964,0.06468265,0.13576251,0.24683636,0.26151758,0.32678038,0.37974304,0.22261375,0.26949036,0.354841,0.4779939,0.26529288,0.124975495,0.014803721,0.18460828,0.055004448,-0.020778343,0.07162975,-0.010200614,-0.0907443,-0.16492237,-0.18640924,-0.22667357,-0.25817746,-0.11894585,-0.22631225,-0.10249451,-0.066538766,0.038856603,-0.13327721,-0.21033782,-0.28413332,-0.29807508,-0.16761094,-0.2804975,-0.31605256,-0.21715643,-0.12274517,-0.24042434,-0.3255556,-0.37690088,-0.21775883,-0.34360754,-0.20364791,-0.35982686,-0.35666558,-0.44188476,-0.2684099,-0.40688246,-0.4138585,-0.48914522,-0.48498487,-0.34886238,-0.4701041,-0.48030004,-0.5436933,-0.54343957,-0.5738111,-0.586231,-0.43501633,-0.56921905,-0.56248665,-0.62755764,-0.6238077,-0.652918,-0.48772776,-0.45067596,-0.5566044,-0.6053042,-0.64648867,-0.65897363,-0.67948806,-0.6901036,-0.70002645,-0.52961487,-0.4872535,-0.5939568,-0.63337106,-0.6720378,-0.5058577,-0.65596646,-0.47041368,-0.47347474,-0.557071,-0.61982036,-0.6555155,-0.6722163,-0.68978894,-0.52382386,-0.6682841,-0.47954518,-0.6615217,-0.62058705,-0.6940939,-0.50727093,-0.48095566,-0.5821513,-0.4693749,-0.4447404,-0.37639105,-0.3794108,-0.3487262,-0.49723673,-0.54262996,-0.44659734,-0.57583624,-0.587682,-0.65831953,-0.6600778,-0.68848777,-0.6946584,-0.7057738,-0.70909315,-0.7132064,-0.71488976,-0.53928506,-0.67967474,-0.487471,-0.6669317,-0.46307808,-0.656548,-0.6117989,-0.69114256,-0.67620355,-0.52682185,-0.66291744,-0.6444945,-0.6987314,-0.51596886,-0.4837059,-0.41530493,-0.5779665,-0.4423703,-0.43463874,-0.5247972,-0.4381702,-0.5891051,-0.5821547,-0.6607492,-0.658663,-0.689907,-0.6945696,-0.53007954,-0.6705477,-0.6467369,-0.52634543,-0.46780026,-0.5866312,-0.4647209,-0.62366235,-0.6023795,-0.67733425,-0.67038643,-0.69777155,-0.52399135,-0.6709743,-0.6443316,-0.70120966,-0.6901234,-0.7085006,-0.7077477,-0.71377254,-0.7142074,-0.53946126,-0.67937326,-0.48724213,-0.66628045,-0.6244739,-0.5211004,-0.45698446,-0.4110644,-0.5635998,-0.593339,-0.6514016,-0.48671257,-0.45873427,-0.56766105,-0.37794006,-0.40150225,-0.35830957,-0.3880502,-0.36780855,-0.37590003,-0.36879757,-0.37201428,-0.36902988,-0.36996794
0.53592265,0.26905775,0.15610924,0.016248772,0.16453323,0.028493274,0.102064915,-0.033748597,-0.076345935,-0.19367215,-0.20662832,-0.11284833,-0.035829388,-0.15819201,-0.11071821,-0.05621942,0.037999958,0.04143522,0.09191556,-0.05106371,0.0109211635,0.07025964,0.17678937,0.18927889,0.25482234,0.08371852,-0.03823028,0.055099066,0.17052986,0.02594307,-0.10171273,0.0052783806,-0.09933747,0.01967984,-0.13665313,0.014907863,-0.15389834,-0.1800811,-0.27866942,-0.28382015,-0.329184,-0.16686778,-0.09230204,-0.0060614096,0.020709578,-0.112355925,-0.035952788,-0.16988786,-0.20771006,-0.113851026,-0.007071251,0.065934256,-0.097994804,-0.19153735,-0.26407468,-0.095981844,-0.22580665,-0.26230794,-0.33730787,-0.16056904,-0.28755844,-0.13992824,-0.2946882,-0.29911038,-0.3815654,-0.2043775,-0.3357106,-0.18413791,-0.1580973,-0.05044677,-0.22461212,-0.124249876,-0.07813875,0.029344153,0.03783745,-0.09842709,-0.20817015,-0.09430984,-0.00081677735,-0.13303089,-0.23967107,-0.12147671,-0.23178181,-0.27864853,-0.35246432,-0.36219114,-0.39575154,-0.41381326,-0.4363111,-0.4519447,-0.46963143,-0.48508203,-0.32704598,-0.26464775,-0.36943123,-0.28192008,-0.41106457,-0.41458377,-0.4901914,-0.32009315,-0.45792943,-0.45878989,-0.3615681,-0.27928782,-0.39915586,-0.30576426,-0.44449687,-0.44161862,-0.3538414,-0.45594934,-0.47924647,-0.37333554,-0.4841524,-0.49759805,-0.3937658,-0.50443065,-0.35600385,-0.52265066,-0.504439,-0.585456,-0.40980238,-0.5619523,-0.38831985,-0.5700571,-0.53840303,-0.62232834,-0.6115531,-0.47325385,-0.42252612,-0.36788976,-0.35744298,-0.48717365,-0.38359532,-0.36401048,-0.45831347,-0.38222364,-0.3537006,-0.28698924,-0.45716852,-0.49980342,-0.4051873,-0.34554493,-0.4731052,-0.3780107,-0.53223246,-0.36524042,-0.37465107,-0.28764167,-0.3029849,-0.2603464,-0.24942787,-0.3851233,-0.45661622,-0.358026,-0.302787,-0.25392592,-0.25240347,-0.39245766,-0.4608094,-0.5291796,-0.5529412,-0.59154665,-0.6116598,-0.63151276,-0.6431071,-0.6537848,-0.6604054,-0.4894628,-0.44095528,-0.54708177,-0.591467,-0.4595467,-0.58921015,-0.584302,-0.47254845,-0.5918529,-0.5920022,-0.6482337,-0.6445117,-0.6646992,-0.66796505,-0.6763562,-0.6793984,-0.6834377,-0.685864,-0.6884855,-0.69068,-0.6931381,-0.51974857,-0.4751071,-0.4590788,-0.40489313,-0.41296256,-0.37565118,-0.38346082,-0.37254152,-0.37297302,-0.36772615,-0.36757502,-0.36535794
