epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.7361563171111075,0.6977384518397066,6.959829158182308,0.7815313413693886,0.7263411705773375,6.30122723847044
1,0.792234031403085,0.7337218930733236,6.131279827201394,0.7885930262990093,0.7320918841985576,6.168812167532938
2,0.7962141790772351,0.7374696246456878,6.044985121066466,0.7887312174890675,0.7309866658185374,6.194260760495693
3,0.7993662282054306,0.7390653591373336,6.008241977549632,0.7890024284523195,0.731837445434812,6.17467083641645
4,0.801915245202975,0.741244488197314,5.958065678038815,0.7871942012930814,0.7312053241311314,6.189225966923925
5,0.8004390454877693,0.7402677246103464,5.9805564901669355,0.788022248772949,0.7312828484419601,6.18744090374848
6,0.8020208976267064,0.7412702478696843,5.9574725396791415,0.7869881599934271,0.7305135687421979,6.2051542229509735
7,0.8041290865399547,0.7427464028049745,5.923482817125417,0.7885938656958791,0.7329287491949399,6.149542639408262
8,0.8032245405746182,0.7424977226947898,5.92920888811413,0.7861767049746178,0.7296826671543409,6.224286438523692
9,0.8065286220345211,0.7445023623664749,5.883050355136444,0.7875981815993164,0.7310781047492585,6.192155301365681
10,0.80781434228587,0.7458779671674639,5.851375884922384,0.78804624933361,0.732231030397481,6.165608207987267
11,0.8090320479975444,0.7468982407261779,5.827883218698448,0.7840615733670467,0.7279353884564314,6.264519016247185
12,0.8084554538188675,0.7466302883501458,5.834053049995426,0.789795822112701,0.7340081261380171,6.124689067503988
13,0.8113095789555693,0.748626368337357,5.788091611031018,0.7893641538150503,0.7334097974826465,6.138466093550371
14,0.8127281527054783,0.7498976355414534,5.758819602703253,0.7900364578370755,0.7333044439320331,6.140891948634951
15,0.81366877430148,0.7506583270024434,5.741304035001038,0.7907868493612844,0.7341711259710417,6.120935857750488
16,0.8144580224086095,0.7510519550609676,5.732240414253148,0.7906436980910206,0.734562723130869,6.111919000171958
17,0.8148916591949041,0.7517181331298929,5.716901097767581,0.790023003971017,0.7338848823618278,6.127526860244439
18,0.8106705010463044,0.7484642444776376,5.79182465075433,0.786930966657647,0.7316585431790533,6.178790212975169
19,0.8123935788336997,0.7497464849439958,5.762299973732468,0.7889500016665136,0.7330977124364897,6.145652117102804
20,0.8145907404381884,0.7514456500343981,5.72317525273264,0.7898547901928873,0.7335966509497722,6.134163633589043
21,0.8157107518192143,0.752236977372416,5.7049542679122895,0.7902578130328655,0.7335708095128293,6.134758654647524
22,0.8163621417895689,0.7529346336807426,5.688890138198687,0.7901742617351963,0.7339425286442389,6.126199505575518
23,0.8171720417717869,0.7531527668473872,5.683867436558932,0.7902409632402126,0.7337039923032274,6.131692007653811
24,0.8181537097759782,0.754063923014685,5.662887291054438,0.7900954963370952,0.7340776992374788,6.123087087731153
25,0.818505188375908,0.754526001678211,5.652247536923102,0.7905729180654077,0.7342247966477693,6.119700044782872
26,0.8189925208356861,0.7548332129333917,5.64517373655206,0.7903691377019263,0.7342069064221934,6.120111982438744
27,0.8194326910959543,0.7552651859571085,5.635227190376037,0.7899961497010474,0.733765614191322,6.130273111283585
28,0.8198316179502683,0.7554907875663428,5.6300325214952665,0.7904383579719525,0.7343579794381674,6.116633397789159
29,0.8204457697914198,0.7560754378087112,5.616570452538959,0.7891281221194935,0.7333760048343365,6.139244198011463
30,0.82104309095887,0.756490430411771,5.607014894986949,0.7886625864171749,0.7326126885430996,6.156820204661999
31,0.8213439329015964,0.7567760722165161,5.600437749552603,0.7896798488430289,0.7344633329887809,6.1142075427045794
32,0.822249850209512,0.7576670082348279,5.579923190171623,0.7892331358460734,0.7329585662375663,6.1488560766484746
33,0.8224815890354633,0.7575750963893153,5.5820395385668276,0.7888380672237651,0.7323562619765122,6.162724644396164
34,0.8227911450595848,0.7578096521627519,5.576638692441609,0.7891573823747179,0.7334535291451653,6.137459134836018
35,0.8233721403817562,0.7581053238119132,5.569830601311242,0.7889795888758635,0.7329983222944015,6.1479406596354265
36,0.8239854916316991,0.7587203667977208,5.555668713594419,0.7884666174084339,0.7328214078414846,6.152014265343493
37,0.8242982607052203,0.7590086274389007,5.549031267224376,0.7885307540849187,0.7323880668219803,6.161992310785725
38,0.824491037822305,0.7591731650941852,5.545242647805737,0.7884787244673163,0.733028139337028,6.147254096875639
39,0.8253243999026928,0.7598954448408628,5.528611542486892,0.7876608380447307,0.7322091645662216,6.166111687344444
40,0.8255463580762444,0.759730514899861,5.532409194617731,0.7878203931325155,0.7319666526195265,6.171695731124041
41,0.8255981809566086,0.7597674081169611,5.531559696923845,0.7874288056110219,0.73210579881845,6.1684917715783705
42,0.8262783448535354,0.76045392379538,5.5157520896867,0.7864638068754162,0.7312232143567072,6.188814029268053
43,0.8269427832239056,0.7614334731615224,5.493197132624344,0.7875948459848147,0.7321455548752852,6.167576354565322
44,0.8273677145150934,0.7611626277507147,5.499433578506964,0.7873028775968616,0.7323900546248221,6.161946539935072
45,0.8274629431578292,0.7615193046119548,5.491220790495997,0.7863985783657339,0.7316565553762115,6.178835983825822
46,0.8282618267665237,0.7620510096869912,5.478977829036573,0.78613115047527,0.7318016649836603,6.175494711728193
47,0.8283141226482463,0.7622166143387817,5.475164641116121,0.7861374944415149,0.7297442890424356,6.222867542153467
48,0.8287261547324025,0.7626084027142789,5.466143380634204,0.7857005469539632,0.7297263988168597,6.223279479809339
49,0.829379171695827,0.7629185008877437,5.459003106514931,0.7854999079631809,0.7314776531204529,6.182955360384541
