epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.6839549758602905,0.6730923318660964,7.527327027072418,0.7089989320158943,0.6840264544333595,7.275559557720279
1,0.7162477803270743,0.6871642453605602,7.203309253570344,0.7303769708290879,0.6908306243694653,7.118887759382823
2,0.7537485612289127,0.707705783891139,6.730322862515299,0.7542094932580861,0.7053020961775586,6.785669815966586
3,0.7769300540876989,0.7239881009167151,6.355408668212038,0.7646185086298264,0.7135915256137204,6.594798654730098
4,0.789253062708258,0.731887488360237,6.173518555507239,0.7701061494925837,0.7166685349176102,6.523947899139271
5,0.7987715033923735,0.7377830585500811,6.037768038906208,0.771964336762368,0.7134570115457908,6.597895955520953
6,0.8054599795901949,0.7426071877574023,5.926688361969768,0.774772259497008,0.7175092478421702,6.504589769196422
7,0.8115948089879532,0.7471496838763952,5.822093526363584,0.7753033170297594,0.718193027687479,6.488845156842905
8,0.8163225904034549,0.7509096017175778,5.735518221027178,0.7751473579942072,0.7189328550610918,6.471810002493198
9,0.8209936090673475,0.7543290287329905,5.656783006472117,0.7747491000981046,0.718445241564847,6.483037717860051
10,0.8257543085097612,0.7576525878588709,5.580255231589622,0.7735262645879892,0.7182827037327654,6.486780289649001
11,0.8300806125337701,0.7612499241129893,5.497423505537845,0.7719307663656003,0.7183723797780518,6.484715422455097
12,0.8347740568319217,0.765298972147736,5.404190731648371,0.7696035676542593,0.717044053357247,6.515301267764799
13,0.8387501921196664,0.7681985724569178,5.337424969010854,0.7687854292931892,0.7149086425288644,6.5644709178196345
14,0.8439464341846058,0.7720165736753287,5.249512244525702,0.7675177020560728,0.7124761798004708,6.620480440454276
15,0.8485792532498491,0.7762392415207052,5.152281726868243,0.7612033248025871,0.7111814818966483,6.650291960566264
16,0.8527892761540132,0.7796974631366653,5.072653233648684,0.7615540957681699,0.7119661472929044,6.632224372619605
17,0.8573159029717654,0.7833509651237405,4.988528243838077,0.7590671811769019,0.7089339760116579,6.702042694613479
18,0.861600806854584,0.7873122292476684,4.897316769137517,0.7562587000087018,0.7086929716399507,6.707592025197096
19,0.8660209132349951,0.7912272944032601,4.807169064965697,0.7511277638027355,0.7018944064566752,6.8641347693349335
20,0.8707655430003792,0.795087725384422,4.7182793591153445,0.7487375217304877,0.7017150543661025,6.868264503722741
21,0.8749623163219622,0.799115374274737,4.625539318722016,0.7450698531181869,0.6999215334603744,6.909561847600818
22,0.8785694095718237,0.8027822346339645,4.541106741034033,0.7444950555941892,0.6964073534357135,6.990478830761926
23,0.8834783867298828,0.8070780928067486,4.44219095385457,0.740729289132148,0.6965867055262863,6.986349096374118
24,0.8876966744177258,0.8110612103346627,4.350476285945362,0.7358471538166023,0.6947147180809327,7.029453199046862
25,0.890737548874218,0.8136824233511324,4.290120627434153,0.734801806280924,0.6944905279677166,7.034615367031622
26,0.895598828457466,0.8181868635014014,4.186402062866675,0.7316711422109287,0.6911332810223069,7.111918832603397
27,0.8995695536512396,0.8225787707171539,4.085274664802744,0.7283626287641444,0.6894294361618653,7.151151309287571
28,0.9026942953864745,0.8255101775322411,4.017776530321811,0.7269360949755743,0.6871875350297052,7.202772989135167
29,0.9064846424751648,0.8292650779804343,3.931316754725257,0.7236618871785649,0.6860833987221163,7.228196666460109
30,0.9099009033554977,0.8329644943321355,3.8461345476283335,0.7243495385434069,0.6860273511938123,7.229487208456299
31,0.9133545792895608,0.83684032505659,3.7568902495943264,0.7195577536819973,0.6825692186974555,7.309113649621216
32,0.9156605055112844,0.8390883151349054,3.7051283665840966,0.7187640858072518,0.685405223629638,7.243812224614007
33,0.9187288126062593,0.8424325472884487,3.628124577661471,0.716479491547582,0.6816500392332698,7.330278538358732
34,0.9213171071974573,0.8454662931580271,3.5582699994323876,0.7149540416675764,0.6789989911444906,7.391321174778515
35,0.9245782461594091,0.8485193740375411,3.4879702161590562,0.714402462973091,0.681694877255913,7.329246104761779
36,0.9276677785773503,0.852206794272482,3.4030642298507887,0.7102265193646006,0.6773511938123529,7.429263109466498
37,0.9301681376083261,0.8551382010875693,3.3355660953698565,0.7109035206706149,0.6770877704293241,7.435328656848591
38,0.931770409000196,0.8570628434488726,3.291249568485106,0.7119512074164795,0.6790662481784553,7.389772524383087
39,0.9337507990337961,0.8595543914729018,3.2338795566784637,0.7060433979707688,0.6717296267234615,7.558704471684346
40,0.9358424442963017,0.861947267924934,3.1787815417170973,0.7047467082837983,0.6723909875574487,7.543476076129306
41,0.9373338414140078,0.863285430561217,3.1479692091823184,0.7043164660787685,0.6746272839367784,7.491983450481328
42,0.9408992670987212,0.868317995927754,3.032090112447498,0.7025958666921648,0.6724582445914136,7.541927425733878
43,0.9433800181939045,0.8711273774316366,2.9674017145146885,0.6996322063143763,0.6700369913686807,7.597678839969282
44,0.9439033071586952,0.8713595011081475,2.962056869489186,0.7022785146020671,0.6719370025781863,7.553929466298444
45,0.9442524595474298,0.8718091019613216,2.9517044275510376,0.7020287177135353,0.6730299293801143,7.52876389737274
46,0.94752894802822,0.8765389704874931,2.842795182947553,0.6978500240339257,0.6691514404214775,7.618069403509083
47,0.9490751117725227,0.878786985378408,2.791032728606121,0.6987670762778614,0.6694092590516758,7.6121329103266095
48,0.9503971918511309,0.8799660821208038,2.76388302353119,0.7001551633480404,0.6694204685573366,7.611874801927371
49,0.9524001025526037,0.883028887258702,2.693359330940065,0.6977232595488492,0.6674083622912229,7.65820525959059
