epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.5861594171732232,0.7961829969865766,4.693059799170649,0.6857745418379662,0.784045584045584,4.972534052530924
1,0.7111614036763847,0.8000734686380752,4.603478381342331,0.7472854155161481,0.784045584045584,4.972534052530924
2,0.7873681139717736,0.7983674966753794,4.6427598363645695,0.766815467059377,0.7863247863247863,4.920053482055664
3,0.8038439017273991,0.8079069982008581,4.423104702340241,0.7763315334110573,0.7922127255460589,4.784478674994575
4,0.8183963475238407,0.8215073529411765,4.109944970116896,0.7812947423861243,0.7958214624881291,4.701384438408746
5,0.8286775114129566,0.8279354985237338,3.9619314522519047,0.7860867584695206,0.7958214624881291,4.701384438408746
6,0.834533365273496,0.8292637809840917,3.931346619168873,0.7886725487990291,0.79335232668566,4.7582383897569445
7,0.8360787937025538,0.8299742315479477,3.914987890842802,0.7918068594765226,0.8005698005698005,4.592049916585286
8,0.8379453299132065,0.8309891524177239,3.8916184748330305,0.7892701792422601,0.7979107312440645,4.653277248806424
9,0.8440525241913669,0.8319423541752178,3.8696701938630715,0.7923664588915479,0.7967711301044634,4.679517534044054
10,0.8465100293293271,0.8353144782984925,3.792024168620948,0.7900766074874039,0.7963912630579297,4.6882642957899305
11,0.8494197364084859,0.8346691519105313,3.8068833574222163,0.7924805519761647,0.8047483380816715,4.495835537380643
12,0.8486245601746405,0.8353466745680813,3.7912828221373056,0.7901657726711802,0.7979107312440645,4.653277248806424
13,0.8516753483071193,0.8348755436291293,3.8021310126074392,0.7879976844749885,0.8005698005698005,4.592049916585286
14,0.8539496634937302,0.8374311926605504,3.7432850206007653,0.78823524523941,0.7963912630579297,4.6882642957899305
15,0.8561192900916225,0.8398384925975774,3.6878548926331636,0.7876740478820232,0.7967711301044634,4.679517534044054
16,0.8554802954375545,0.8385578504843721,3.717342766214607,0.787896481458755,0.8,4.605170059204101
17,0.8564585872164671,0.8385949110560684,3.7164894150388426,0.7886504971944392,0.7975308641975308,4.6620240105523
18,0.8579015488057984,0.8383535064215097,3.722047962014957,0.7880476468061606,0.7969610636277303,4.675144153171115
19,0.8593112164628391,0.8372753942060873,3.746872412489586,0.7894883516393612,0.8005698005698005,4.592049916585286
20,0.8601448502963897,0.837160751565762,3.749512156763256,0.7897427440633245,0.8018993352326685,4.561436250474718
21,0.8613694619299008,0.8385297613605194,3.717989542175388,0.7886139575791046,0.7982905982905983,4.644530487060547
22,0.8604492362349028,0.8401368406453701,3.6809851751485794,0.7905772960940323,0.8036087369420702,4.522075822618272
23,0.8650398286394156,0.840386110984034,3.675245513647264,0.7900363393398921,0.8032288698955365,4.53082258436415
24,0.8647531586571119,0.840423581186394,3.674382730377161,0.7898526824978013,0.803988603988604,4.513329060872396
25,0.8651346522399717,0.8400055925805099,3.6840072734416927,0.790243858787916,0.8007597340930674,4.587676535712348
26,0.8660342886918637,0.8417902200939313,3.6429147074834916,0.7921177125305953,0.8062678062678063,4.460848490397136
27,0.865800191374676,0.8424394086843691,3.6279665881861867,0.7911176136712279,0.8001899335232668,4.600796678331164
28,0.8689614713705562,0.8445137100781497,3.5802040348241673,0.7900000127835389,0.8047483380816715,4.495835537380643
29,0.8692880807760235,0.8457493026020945,3.5517534663409327,0.7916385428811029,0.8041785375118709,4.508955679999458
30,0.8711921545132526,0.8472725604440978,3.5166791593087248,0.792300943254723,0.8058879392212726,4.469595252143012
31,0.8709150537895403,0.8461892488954345,3.541623328852197,0.7922319121447029,0.8037986704653372,4.517702441745334
32,0.8717152091143726,0.8435067029068964,3.603391231196465,0.7910546547421816,0.8009496676163342,4.58330315483941
33,0.8734062533837371,0.8478758469144845,3.5027879753559854,0.7910762802288083,0.8043684710351378,4.504582299126519
34,0.8726430041438257,0.8456640249209767,3.553717057459943,0.7908733415488877,0.8024691358024691,4.548316107855903
35,0.8728491068170787,0.8457595526561044,3.5515174501317746,0.7909793383922058,0.8024691358024691,4.548316107855903
36,0.8737109110035844,0.8456474704230539,3.5540982388508384,0.7915674877107579,0.8062678062678063,4.460848490397136
37,0.8747704433114007,0.8475140135806407,3.5111194955331824,0.7926566452244108,0.8032288698955365,4.53082258436415
38,0.8758503637577086,0.8490469310714452,3.475822766873767,0.7933832828809666,0.8037986704653372,4.517702441745334
39,0.874235741670442,0.8504517794578647,3.4434749382394676,0.7936476890770625,0.8032288698955365,4.53082258436415
40,0.8778596538600274,0.850528136951375,3.4417167420249193,0.7935008914387788,0.8026590693257359,4.543942726982964
41,0.8776244825674901,0.849393485075644,3.4678430662535997,0.7925170915914994,0.8049382716049382,4.491462156507704
42,0.8807949957230857,0.8536914626198678,3.368878478744645,0.7948565857383432,0.8051282051282052,4.487088775634765
43,0.8797624833438252,0.850771077661834,3.4361228255950818,0.7935522386533308,0.8062678062678063,4.460848490397136
44,0.8809210296751284,0.852638265051495,3.393129248286131,0.7943916910406141,0.8045584045584045,4.5002089182535805
45,0.8828100545080257,0.8523763246795317,3.399160648077441,0.793405014897084,0.8030389363722698,4.5351959652370875
46,0.8802460940135517,0.8522743079705105,3.401509669547055,0.7944307873637275,0.8089268755935423,4.399621158175998
47,0.8799077036002728,0.8515796201607012,3.4175054470581934,0.7951766003286223,0.8077872744539412,4.425861443413629
48,0.8806621466640342,0.8527007165166268,3.3916912501992362,0.7950162734450104,0.803988603988604,4.513329060872396
49,0.883258444345758,0.8548968833811154,3.341122640752444,0.7935473382967553,0.8060778727445395,4.4652218712700735
